Ammonia (ppm),CO2 (ppm),Temperature (°C),Humidity (%),Egg Production (eggs/hen/day),Egg Production Category
17.8933797,1021.637816,23.38980148,74.0588548,6.393598124,High
41.11881406,825.8511814,29.84619701,58.63380477,4.604756642,High
49.8757055,777.0804858,22.46325437,76.66573306,5.606123505,High
6.35117024,1952.790506,20.83970427,60.27357364,6.414766495,High
45.38146396,560.7202066,21.81523575,71.38033607,6.923206089,High
33.01837401,1546.657445,33.94977175,78.49290028,2.358631693,Low
48.80221786,300.697492,28.27626324,67.41079553,5.960812324,High
25.92542829,1313.510538,31.94518663,66.97517952,3.51400277,Low
43.13245688,1857.103107,24.98981751,44.41171626,3.330091585,Low
7.807733087,789.48796,28.88987972,60.53908715,7.591738204,High
20.08755725,615.3941579,27.42428201,67.28885766,6.748889709,High
8.015744199,1407.855651,34.18606939,63.09904128,3.407554759,Low
48.89044101,1511.422392,31.21361954,85.03910001,2.305230693,Low
41.76382583,1469.651882,30.95813947,85.32653161,2.780755056,Low
43.36463396,842.838696,20.69529904,81.09586903,6.854245585,High
47.20843541,728.7440837,28.24504504,58.76490377,5.307543984,High
8.829656875,1925.06196,27.00487181,75.86495758,4.212117622,High
22.35189166,1869.609164,33.917634,59.76442305,2.85256485,Low
8.196570007,1077.438237,23.86012982,51.62967995,7.446228933,High
14.48568957,1738.529572,24.0475018,57.14513218,5.838718366,High
15.32145997,1068.949912,26.17019373,43.54823166,7.398405333,High
26.1098245,1021.461331,23.6505457,56.58887545,7.726624377,High
17.08529754,566.4970109,21.93775877,63.03711086,9.663558538,High
9.544014807,1024.890296,32.8612227,87.77404474,5.087070082,High
12.53709901,1213.608796,28.37414787,55.67052931,5.85823642,High
11.62740036,338.2573566,32.92044078,85.12267696,5.09301296,High
48.78845591,1054.992109,32.46702148,51.44291379,4.08415606,High
39.16816281,1628.305571,24.23063532,49.54844489,5.910169217,High
48.54926594,1456.078296,28.21606166,65.94977282,3.240578079,Low
24.78832189,1379.766881,21.24826554,73.62556846,7.314653631,High
17.52658167,1846.244228,33.72877826,42.21661254,3.002127834,Low
40.92319387,330.6544167,26.06394073,51.05329325,7.902921832,High
19.68142631,1246.980897,25.90514276,62.78418333,5.937308066,High
18.47225182,1638.493042,24.54133056,56.5502168,6.995323465,High
15.46276965,1220.270151,26.90995617,75.63105397,6.29377356,High
10.83555402,850.6224394,23.7763908,65.5580298,8.911672007,High
16.54083775,531.6259607,25.62278409,48.01795528,7.930613223,High
20.98938868,1808.857222,31.99920573,84.72326897,2.941103826,Low
35.32973937,1100.296067,32.51383255,54.64528377,3.401225857,Low
7.8154179,1792.795835,24.56273716,76.55655545,6.245679803,High
14.47281228,1295.948608,27.03521646,78.99578896,6.143502219,High
41.40606381,1446.126598,33.10729664,88.15788501,3.240608878,Low
11.61148656,1667.243962,20.79009998,64.92537333,7.490420186,High
20.41903159,1420.564426,33.33717443,70.79177577,3.782978825,Low
43.90965148,976.6932292,23.28776518,56.74381467,6.19450993,High
11.971639,1173.176753,30.17808866,73.90896467,5.494148339,High
8.723157603,1665.177392,28.73827545,63.16917429,4.858675612,High
26.80420978,935.2055038,28.29411122,61.88261824,5.821423151,High
18.60887801,959.8064765,32.89040337,82.77337646,4.414612437,High
30.3533764,462.6731973,21.52358215,42.50844217,8.773588859,High
41.17122007,1854.79354,25.20542038,84.09812139,3.719735923,Low
11.17168197,454.7617354,28.0737912,82.60349189,6.97003765,High
31.1314588,1401.955602,32.16933281,65.31831268,3.192484198,Low
27.74789422,1002.430614,23.24664625,64.51014271,7.581879657,High
11.48354537,989.5529634,32.04394762,58.0903684,5.459431971,High
33.07993185,1455.238122,25.99457724,89.70868958,4.716513336,High
17.3138188,414.0593455,22.83370785,45.55846664,8.516256298,High
26.95254433,1309.299831,31.38479661,69.51076178,4.13984807,High
8.702254592,1612.454036,21.36348352,74.08407951,7.414464283,High
25.68128257,1707.961688,27.72151061,86.71650041,3.750059992,Low
18.79085606,589.901662,20.95813676,79.01017484,9.755524187,High
42.0071545,1825.612385,25.34626783,72.19236014,2.756076321,Low
7.564042715,1415.448356,29.01615199,45.84061584,6.261426808,High
23.83732737,1799.153161,28.34173312,58.68667584,4.589976258,High
25.62941409,1124.977219,26.06983127,46.94208213,6.6795753,High
37.62527343,1221.456687,26.43571991,84.06063662,4.852000602,High
30.84294088,1862.365071,23.4015433,77.48105778,5.13837833,High
35.02455517,1829.846224,26.83823883,77.87683934,4.114159099,High
39.96721785,1061.873485,34.29882284,72.61282589,2.473044977,Low
43.79913381,766.5014738,32.75679377,65.35217685,3.992556506,Low
19.12439735,968.3897388,22.17849304,47.49855297,8.111823264,High
29.21102174,959.1993585,20.44671181,56.48474434,7.510457566,High
42.80486353,787.6736875,34.00286469,46.84578962,4.205219236,High
49.52530089,756.5853274,27.90124625,76.24565714,4.533097071,High
45.028369,1763.806992,28.06756735,48.0114388,2.791539249,Low
21.71602682,418.7652652,31.71076994,75.10567751,5.491768268,High
13.78249327,1451.93901,24.72033461,74.61276948,5.799192096,High
27.02266418,593.7940875,27.22861353,62.96522395,7.247629582,High
38.37386533,885.6600188,34.5299437,46.76143271,3.792371503,Low
27.16560818,404.623158,30.0822303,55.74004131,7.08419473,High
26.74313885,758.9551827,22.30617548,56.00465545,7.699708824,High
42.72036895,1606.315821,21.99840122,75.01925666,5.688529348,High
21.26317006,1804.526052,23.06397137,45.68715097,7.614666419,High
43.69076037,676.5961582,31.50067512,81.45343231,4.261014718,High
23.30621604,1088.031327,24.43065506,78.05036451,6.899247168,High
19.77048976,1099.550881,20.3208327,49.31534591,8.776575853,High
25.429546,1785.07802,34.16261545,75.95821909,1.379379979,Low
39.31011314,1596.75839,22.54570125,73.42565907,5.601662657,High
10.67009125,1172.231271,20.14337279,77.40604001,8.384128417,High
13.83886471,1440.270241,23.55697404,49.44642777,6.941621825,High
47.81501715,1740.503592,23.52543181,47.87951611,4.371003908,High
12.89712323,316.2162218,26.33007876,51.8241993,8.8341954,High
30.54772931,984.9130528,33.80584747,58.29358516,3.408959614,Low
31.069151,1842.313384,33.18777377,79.68324905,2.978741373,Low
27.03310079,1558.532152,26.85341832,76.89619687,4.694415762,High
34.01353619,1222.830336,26.16349857,86.27257961,4.367507829,High
15.34220266,1200.395696,28.3251363,42.93147795,5.918929888,High
29.86980205,891.2091659,23.65181018,40.57781405,7.377925062,High
21.74779649,1184.884907,20.78277488,74.95694149,8.715057395,High
34.77502668,1414.151439,34.08836204,53.96437479,2.384855206,Low
11.35505945,1011.217165,22.80048477,56.70394478,8.077479738,High
30.68948376,1514.060349,22.97601094,67.3401013,5.628885622,High
13.33716599,1764.094786,27.08690493,45.12065616,5.726096768,High
17.53893784,562.9642419,27.37420017,72.13472083,6.781228449,High
14.84194101,1067.629939,20.27651315,56.25737231,8.045013349,High
13.22770009,993.6341552,22.21932108,71.63575622,7.855187946,High
42.15699282,1468.690167,25.67232228,81.70034565,4.169369507,High
17.85684054,724.7746909,30.2559604,48.55556667,6.013586948,High
46.72057018,1388.426555,23.42627685,86.54365465,4.558957052,High
48.64669364,1791.731711,26.34521669,66.53440705,4.042296646,High
30.70672115,1010.82372,28.36017597,86.14638826,4.75216584,High
11.43505052,1848.72669,33.32888742,50.38650411,2.857333955,Low
21.85467095,1988.378356,24.89105753,70.22813323,4.527571833,High
40.89795185,480.3564849,22.00337399,60.19435587,7.916657954,High
21.53258279,696.1904196,27.33908339,78.71110956,5.786907995,High
8.915774824,1915.645578,31.20082403,70.29544716,4.469752933,High
30.05532099,1929.157067,21.64789636,64.72577285,5.983825191,High
43.03043832,466.1023682,26.37025238,85.64927032,6.707298601,High
40.81668742,325.4974506,20.26677712,58.85585321,8.947084591,High
12.88054131,573.8700395,20.50338772,50.99901024,8.690387608,High
35.27440765,1993.221732,27.24430045,70.40505934,4.136111691,High
14.92269185,605.9993482,24.47295947,71.20142186,7.544166252,High
14.81933905,1154.330931,32.67660949,61.95473108,4.217200345,High
44.3332298,1742.310135,29.03231459,64.33050218,3.080576391,Low
16.23510287,334.6827382,26.80899443,87.97767071,8.105742561,High
16.84613059,1327.63127,26.11903057,76.63428457,6.360679636,High
5.029402584,770.9432631,27.4586822,45.53008757,8.211577492,High
44.18010654,1765.969358,20.60658247,50.60650354,5.60903762,High
40.66676659,781.8839537,33.39190035,88.77883172,3.145943261,Low
33.22980208,1467.484724,34.97454734,76.32327769,2.257682526,Low
38.76195938,1446.173375,22.72230687,85.75225631,5.272782672,High
11.84218553,676.5390331,21.80574447,55.1930732,9.553886805,High
25.62456176,359.1586398,22.15366195,77.093343,8.927548019,High
20.80487243,995.7242754,29.91540587,75.70013543,5.475354018,High
9.219943682,791.6283583,29.92161258,54.73449927,5.3215917,High
26.87587183,1675.262174,32.71886243,67.54081627,2.903201186,Low
46.43328427,1660.61912,31.27739583,71.37075556,2.192036746,Low
6.802660357,1076.940719,26.7453451,64.05659054,6.985263005,High
18.11574111,1331.070783,29.19283042,81.35893533,4.369881226,High
14.33934213,1327.241177,30.32427006,81.64345209,3.936007526,Low
15.71659941,1706.168852,27.69104705,82.53002742,4.7754869,High
45.87955483,1022.504104,27.13476477,80.17117845,4.439010392,High
26.06310744,768.2593556,29.67646168,64.40417386,5.956650431,High
25.98347358,750.5593608,28.36211823,59.07191491,5.874176642,High
39.22590391,1211.526875,29.65913458,81.56881419,4.494489717,High
11.95214918,1063.551945,29.19282161,64.51007293,6.427773132,High
26.92694093,1048.205311,30.78794841,52.31856993,5.122899965,High
24.34933464,454.9334765,29.64205263,65.36717662,6.266062787,High
31.86098107,1521.626359,27.7961373,47.0924911,5.209211656,High
49.98009665,663.3523696,30.22695217,74.58147453,4.510849195,High
39.62520023,634.8211714,26.74222948,56.79606408,6.409799615,High
22.90395664,1001.689144,23.62506839,53.03293992,7.924677269,High
42.23988735,687.2231808,20.0212733,87.82543731,8.163936611,High
12.68187635,1292.559054,28.39946221,78.84404979,4.757862824,High
6.370865884,931.4876769,28.8598284,79.35347514,5.748271276,High
14.20017676,1063.149928,34.58073447,71.18609846,3.675618632,Low
20.31852003,1213.187847,25.42217501,81.95864053,5.240660693,High
27.97613409,646.0103882,25.91199864,77.95812406,6.645036183,High
32.68081132,564.7777589,23.02699372,69.93868521,7.929590323,High
45.97725727,1796.717235,21.05801443,88.05622009,4.718464789,High
27.94343043,1037.330295,31.59206739,49.57974748,4.491891901,High
27.55740401,1000.559136,23.74521597,87.16898595,7.017295897,High
7.260935442,360.5406555,29.13357292,60.0719081,7.744640082,High
6.57101987,1146.559714,30.31659553,66.41994917,5.826443418,High
29.80219829,1242.088527,27.06855031,46.13696598,6.259526022,High
24.7180376,1250.029481,33.1452817,67.00537195,3.618726242,Low
42.76311777,1501.952988,26.65692261,70.56033759,5.179761636,High
12.23058131,601.7191195,24.27362935,89.88507709,7.581334848,High
6.123724795,728.7793282,33.44023284,88.75962055,6.127966942,High
25.20674456,1678.241791,32.92346426,88.31986459,1.952375028,Low
15.68653505,1910.190049,22.46059921,57.41940301,6.46746778,High
7.2326468,531.0856705,20.38941528,89.56332494,9.046839153,High
37.60692291,1146.004243,21.34978335,62.77390758,7.427015273,High
10.021685,664.0996297,24.29821098,82.59181294,7.690300635,High
32.3743775,402.1243862,34.58389703,50.81599845,5.030978871,High
17.64723876,853.3556748,28.3777423,65.29165898,5.966499846,High
12.80732227,544.2689628,25.59892598,88.30060481,7.994018658,High
22.08881853,1506.886225,33.33074142,87.35156985,2.507657171,Low
41.06505993,1207.333203,26.79704497,74.18674389,5.55093965,High
22.64421096,544.5186007,24.72857943,79.89071613,6.964365547,High
38.78463421,315.7107003,34.11829293,48.82133483,4.244618354,High
10.64688336,1673.866983,32.74276499,76.08292747,3.951209857,Low
39.77471388,599.5304905,32.65502563,70.90254042,4.001823007,High
15.66199962,1330.568292,27.68427115,44.57758679,6.055311699,High
35.48269084,872.7672522,31.84157598,45.65795033,4.553578575,High
30.46016997,1295.326095,22.69030039,45.42218089,6.214501443,High
46.81151227,836.6111659,28.59834436,76.21784674,4.543844979,High
22.42951331,447.7972532,34.75768884,47.08576041,5.946365915,High
7.977433498,679.0150145,24.36437646,63.38661356,8.867621589,High
5.86199685,619.699563,31.91528494,57.84909029,6.551830125,High
42.20863524,1027.632899,27.35717611,67.52520704,5.532779613,High
28.61310369,1419.082432,20.59708525,75.32382436,6.215818598,High
39.88598233,748.4703274,31.44529097,74.23612686,4.127723237,High
15.549152,320.51889,22.52853717,65.7759958,9.405326025,High
20.52876855,1182.193519,29.47210351,63.21674368,5.138001195,High
6.35467425,1329.791132,21.28496291,59.89077976,8.01596789,High
48.26715461,1936.87984,34.20301096,83.09549742,0,Low
35.0540558,1302.100365,24.37585831,56.54259024,4.858816488,High
46.99422895,1100.993351,23.39697038,52.96829106,6.478778129,High
16.94733833,1274.782764,21.93704606,77.16577468,7.30024903,High
32.51586251,1877.431071,34.1900329,57.98817308,2.353570591,Low
35.53249857,1708.242848,30.67855614,82.34992999,2.437705964,Low
19.28973651,849.0638467,31.12491333,56.39443593,5.215633821,High
43.16491558,703.3324182,27.49106842,75.09724123,5.389098017,High
47.62226583,746.477141,27.12091678,42.25545031,6.271648211,High
44.8184803,1157.515768,21.65031864,59.27814401,6.347659869,High
38.25801392,1564.884067,28.39761643,57.16150875,4.395708657,High
17.48591059,1155.472652,23.70374743,80.83393696,6.283802196,High
17.67272189,415.2538729,34.65717999,88.35277016,4.740923192,High
48.35121442,1530.087191,31.9487141,63.04406383,2.341712319,Low
5.462802317,1670.149219,26.1948809,81.24181386,6.216455871,High
37.2222488,792.1463707,22.27011888,74.98473505,7.177678153,High
36.78107731,1429.013757,31.77997537,88.36929938,3.574578782,Low
33.02102934,1025.206232,21.83080651,80.55542572,6.164343203,High
49.55489807,1811.502905,22.8400063,43.8739033,4.934728782,High
19.03457461,1736.883449,23.17280777,75.66408612,5.899079339,High
20.29873387,1193.234397,28.35335957,66.77498577,5.767133523,High
8.552273133,1475.559428,31.80584981,40.8218029,4.556396518,High
24.92591614,1801.694492,24.71472318,52.56564794,6.226808466,High
16.74718368,1142.718917,21.27004721,86.08776225,7.480915543,High
20.4524016,832.5262588,26.96807695,86.30306864,5.652309187,High
42.55573056,1581.232434,31.22165362,79.94252301,2.436389562,Low
47.09680311,674.1126331,23.32495765,89.08898016,6.06108692,High
13.35798824,960.5029516,23.29886822,80.32726123,8.906506565,High
21.76290192,1771.736303,34.20840541,40.51020936,3.520628287,Low
46.7883753,1531.517978,34.31230591,54.39171702,1.940849844,Low
7.781380731,986.4787089,34.85698598,41.53120911,4.994295226,High
9.156223765,665.0656541,32.11489402,44.70539844,6.859009759,High
12.32559451,905.1462644,22.82276254,50.94204085,8.907189247,High
31.78457754,782.9770537,23.17972281,65.17792732,5.831566666,High
11.7712522,599.3517895,25.10337862,82.37660017,8.055684798,High
48.56343717,1563.665953,24.77198797,83.09833781,4.06491636,High
25.10215373,728.5188076,34.34791624,70.81009293,3.611706058,Low
27.56830822,1072.084699,31.83610974,86.40879695,4.338513398,High
16.09963771,955.9610596,30.86013188,65.00311633,6.548088111,High
26.19321136,1969.531544,22.78944836,84.45180221,5.203803766,High
34.78611347,964.8568151,33.64288339,62.70326282,4.234264644,High
38.80297116,435.9702208,32.41805569,53.86125037,5.987328831,High
38.92406372,452.7037794,22.45462762,85.82064591,6.980456976,High
31.00510007,1304.281326,33.06755498,59.39675378,2.504195052,Low
45.69618987,1318.918038,24.08371305,65.17020544,5.577269439,High
41.78335313,1011.890284,21.21304619,56.44303163,6.970471519,High
39.06716516,1034.134277,29.8523346,73.14188001,3.572748482,Low
7.502248476,391.6853908,29.80706989,89.75156125,6.765279634,High
5.3095083,1178.129068,21.42398014,41.27567744,9.189332545,High
14.56012747,1158.057108,24.78277713,84.9924003,6.446712431,High
34.85856173,554.2338415,34.89221693,40.19630285,4.183599278,High
23.503887,476.5269564,30.17640001,58.21139406,6.242850324,High
23.10828167,510.073234,30.9511275,48.43034031,6.26075616,High
44.80640997,471.748019,23.19375928,77.86708903,6.035972766,High
45.30032817,1336.503932,21.18173107,42.53054204,6.48545809,High
45.91288688,634.0205091,24.15352535,67.67424768,5.864601844,High
19.12451344,727.4312587,23.73347578,54.74630669,8.403455919,High
36.09751157,595.0726451,23.51816151,46.68351244,6.935339141,High
17.22349316,1928.320018,22.89131483,78.59091061,6.049318749,High
13.57744249,1752.849687,28.62133536,50.87084171,4.707028524,High
